"Saharan_dust.Fark_Max" "Saharan_dust.Fark_Min" "Saharan_dust.Abs_Total" "DATE" "MONTH" "YEAR" "FULLTIME"
"1487" -5.599976 -9.200012 14.799988 26 1 2012 "26.01.2012_00:00"
"1488" -11.700012 -4 15.700012 27 1 2012 "27.01.2012_00:00"
"1489" -7.400024 -5.799988 13.200012 28 1 2012 "28.01.2012_00:00"
"1490" -4.300049 -12.200012 16.500061 29 1 2012 "29.01.2012_00:00"
"1491" -7.300049 -15.299927 22.599976 30 1 2012 "30.01.2012_00:00"
"1492" -9.299927 -14.700012 23.999939 31 1 2012 "31.01.2012_00:00"
"1493" -5.599976 -15.600037 21.200013 1 2 2012 "01.02.2012_00:00"
"1494" 0 -14.899963 14.899963 2 2 2012 "02.02.2012_00:00"
"1495" -1 -25.599976 26.599976 3 2 2012 "03.02.2012_00:00"
"1496" -1.300049 -29.899963 31.200012 4 2 2012 "04.02.2012_00:00"
"1497" -0.300049 -9.600037 9.900086 5 2 2012 "05.02.2012_00:00"
"1498" -0.400024 -28.5 28.900024 6 2 2012 "06.02.2012_00:00"
"1499" -8.199951 -37.599976 45.799927 7 2 2012 "07.02.2012_00:00"
"1500" -19.600037 -25.099976 44.700013 8 2 2012 "08.02.2012_00:00"
"1501" -12.099976 -18.700012 30.799988 9 2 2012 "09.02.2012_00:00"
"1502" -9.799988 -21.400024 31.200012 10 2 2012 "10.02.2012_00:00"
"1503" -0.300049 -23.499939 23.799988 11 2 2012 "11.02.2012_00:00"
"1504" -1.5 -22.999939 24.499939 12 2 2012 "12.02.2012_00:00"
"1505" -1.100098 -14.399963 15.500061 13 2 2012 "13.02.2012_00:00"
"1506" -4.5 -4.899963 9.399963 14 2 2012 "14.02.2012_00:00"
"1507" -3.5 0 3.5 15 2 2012 "15.02.2012_00:00"
"1508" -4.100037 -8.099976 12.200013 16 2 2012 "16.02.2012_00:00"
"1509" -9.700012 -12 21.700012 17 2 2012 "17.02.2012_00:00"
"1510" -1.200012 -4.5 5.700012 18 2 2012 "18.02.2012_00:00"
"1511" 0 0 0 19 2 2012 "19.02.2012_00:00"
"1512" 0 -7.900024 7.900024 20 2 2012 "20.02.2012_00:00"
"1513" 0 -16.299927 16.299927 21 2 2012 "21.02.2012_00:00"
"1514" 0 -23 23 22 2 2012 "22.02.2012_00:00"
"1515" 0 -13.299988 13.299988 23 2 2012 "23.02.2012_00:00"
"1516" 0 -3.799988 3.799988 24 2 2012 "24.02.2012_00:00"
"1517" 0 -6.799988 6.799988 25 2 2012 "25.02.2012_00:00"
"1518" -1 -6.399963 7.399963 26 2 2012 "26.02.2012_00:00"
"1519" -4.299988 -18.799988 23.099976 27 2 2012 "27.02.2012_00:00"
"1520" -10.099976 -21.5 31.599976 28 2 2012 "28.02.2012_00:00"
"1521" -3.299988 -6.899963 10.199951 29 2 2012 "29.02.2012_00:00"
"1522" -4.799988 -11.599976 16.399964 1 3 2012 "01.03.2012_00:00"
"1523" -1.900024 -4.200012 6.100036 2 3 2012 "02.03.2012_00:00"
"1524" -1.700012 -1.400024 3.100036 3 3 2012 "03.03.2012_00:00"
"1525" -1.400024 -6 7.400024 4 3 2012 "04.03.2012_00:00"
"1526" 0 0 0 5 3 2012 "05.03.2012_00:00"
"1527" -4.299988 -6.600037 10.900025 6 3 2012 "06.03.2012_00:00"
"1528" -0.700073 -10.700073 11.400146 7 3 2012 "07.03.2012_00:00"
"1529" 0 -3.300049 3.300049 8 3 2012 "08.03.2012_00:00"
"1530" -1.899902 -14.599976 16.499878 9 3 2012 "09.03.2012_00:00"
"1531" -1.599976 -32.199951 33.799927 10 3 2012 "10.03.2012_00:00"
"1532" 0 -22.800049 22.800049 11 3 2012 "11.03.2012_00:00"
"1533" -9.5 -20.200012 29.700012 12 3 2012 "12.03.2012_00:00"
"1534" -6.899963 -19 25.899963 13 3 2012 "13.03.2012_00:00"
"1535" -5.899963 -8.799988 14.699951 14 3 2012 "14.03.2012_00:00"
"1536" -0.599976 -3.700012 4.299988 15 3 2012 "15.03.2012_00:00"
"1537" -2 -0.099976 2.099976 16 3 2012 "16.03.2012_00:00"
"1538" 0 0 0 17 3 2012 "17.03.2012_00:00"
"1539" 0 0 0 18 3 2012 "18.03.2012_00:00"
"1540" -0.099976 -1.5 1.599976 19 3 2012 "19.03.2012_00:00"
"1541" -1 -10.900024 11.900024 20 3 2012 "20.03.2012_00:00"
"1542" 0 -13.099976 13.099976 21 3 2012 "21.03.2012_00:00"
"1543" 0 -5.099976 5.099976 22 3 2012 "22.03.2012_00:00"
"1544" 0 -6 6 23 3 2012 "23.03.2012_00:00"
"1545" 0 -6.099976 6.099976 24 3 2012 "24.03.2012_00:00"
"1546" -1.5 -5.5 7 25 3 2012 "25.03.2012_00:00"
"1547" -2.400024 -8.400024 10.800048 26 3 2012 "26.03.2012_00:00"
"1548" -5.099976 -12.300049 17.400025 27 3 2012 "27.03.2012_00:00"
"1549" 0 -7.200073 7.200073 28 3 2012 "28.03.2012_00:00"
"1550" 0 -5.399963 5.399963 29 3 2012 "29.03.2012_00:00"
"1551" -0.900024 -4.199951 5.099975 30 3 2012 "30.03.2012_00:00"
"1552" -4.299988 -5 9.299988 31 3 2012 "31.03.2012_00:00"
"1553" -3.200012 -9.200012 12.400024 1 4 2012 "01.04.2012_00:00"
"1554" -3.799988 -4.700012 8.5 2 4 2012 "02.04.2012_00:00"
"1555" 0 0 0 3 4 2012 "03.04.2012_00:00"
"1556" -0.999939 0 0.999939 4 4 2012 "04.04.2012_00:00"
"1557" -3.299988 -1.900024 5.200012 5 4 2012 "05.04.2012_00:00"
"1558" -2.799988 -1.899963 4.699951 6 4 2012 "06.04.2012_00:00"
"1559" -0.300049 -3.299988 3.600037 7 4 2012 "07.04.2012_00:00"
"1560" -0.100037 -7 7.100037 8 4 2012 "08.04.2012_00:00"
"1561" -2.5 -11.900024 14.400024 9 4 2012 "09.04.2012_00:00"
"1562" -6.5 0 6.5 10 4 2012 "10.04.2012_00:00"
"1563" -2.200012 0 2.200012 11 4 2012 "11.04.2012_00:00"
"1564" -1.799988 0 1.799988 12 4 2012 "12.04.2012_00:00"
"1565" -0.399963 -7.800049 8.200012 13 4 2012 "13.04.2012_00:00"
"1566" -0.399963 -12.600037 13 14 4 2012 "14.04.2012_00:00"
"1567" -2.900024 -3.100037 6.000061 15 4 2012 "15.04.2012_00:00"
"1568" -0.399963 -5 5.399963 16 4 2012 "16.04.2012_00:00"
"1569" -0.699951 -10.5 11.199951 17 4 2012 "17.04.2012_00:00"
"1570" -4 -1.5 5.5 18 4 2012 "18.04.2012_00:00"
"1571" -4.700012 0 4.700012 19 4 2012 "19.04.2012_00:00"
"1572" -1.799988 0 1.799988 20 4 2012 "20.04.2012_00:00"
"1573" -1.200012 0 1.200012 21 4 2012 "21.04.2012_00:00"
"1574" -0.899963 0 0.899963 22 4 2012 "22.04.2012_00:00"
"1575" 0 0 0 23 4 2012 "23.04.2012_00:00"
"1576" -1.400024 0 1.400024 24 4 2012 "24.04.2012_00:00"
"1577" -1.200012 0 1.200012 25 4 2012 "25.04.2012_00:00"
"1578" -0.400024 0 0.400024 26 4 2012 "26.04.2012_00:00"
"1579" -2.099976 0 2.099976 27 4 2012 "27.04.2012_00:00"
"1580" -5.200012 -2.299988 7.5 28 4 2012 "28.04.2012_00:00"
"1581" -5 0 5 29 4 2012 "29.04.2012_00:00"
"1582" -1.900024 -1.599976 3.5 30 4 2012 "30.04.2012_00:00"
"1583" -1.5 -3.200012 4.700012 1 5 2012 "01.05.2012_00:00"
"1584" -1 -1.299988 2.299988 2 5 2012 "02.05.2012_00:00"
"1585" -1.199951 -0.099976 1.299927 3 5 2012 "03.05.2012_00:00"
"1586" -2.700012 -1.200012 3.900024 4 5 2012 "04.05.2012_00:00"
"1587" -1 0 1 5 5 2012 "05.05.2012_00:00"
"1588" -1.300049 0 1.300049 6 5 2012 "06.05.2012_00:00"
"1589" 0 -1.599976 1.599976 7 5 2012 "07.05.2012_00:00"
"1590" 0 0 0 8 5 2012 "08.05.2012_00:00"
"1591" -2.100037 0 2.100037 9 5 2012 "09.05.2012_00:00"
"1592" -5 0 5 10 5 2012 "10.05.2012_00:00"
"1593" -4.800049 -0.300049 5.100098 11 5 2012 "11.05.2012_00:00"
"1594" -4.200012 -1.900024 6.100036 12 5 2012 "12.05.2012_00:00"
"1595" -1.700012 -14.800049 16.500061 13 5 2012 "13.05.2012_00:00"
"1596" -4.899963 -15.099976 19.999939 14 5 2012 "14.05.2012_00:00"
"1597" -2.299988 -7.900024 10.200012 15 5 2012 "15.05.2012_00:00"
"1598" -1.700012 -3.700012 5.400024 16 5 2012 "16.05.2012_00:00"
"1599" -1.099976 -10.400024 11.5 17 5 2012 "17.05.2012_00:00"
"1600" -4.899963 0 4.899963 18 5 2012 "18.05.2012_00:00"
"1601" -4.900024 -3.200012 8.100036 19 5 2012 "19.05.2012_00:00"
"1602" -1.300049 -0.900024 2.200073 20 5 2012 "20.05.2012_00:00"
"1603" 0 0 0 21 5 2012 "21.05.2012_00:00"
"1604" 0 0 0 22 5 2012 "22.05.2012_00:00"
"1605" -4.200012 -1 5.200012 23 5 2012 "23.05.2012_00:00"
"1606" -2.300049 -5.200012 7.500061 24 5 2012 "24.05.2012_00:00"
"1607" -2.5 -8.5 11 25 5 2012 "25.05.2012_00:00"
"1608" -1.099976 -2.400024 3.5 26 5 2012 "26.05.2012_00:00"
"1609" -0.799988 -2.5 3.299988 27 5 2012 "27.05.2012_00:00"
"1610" -0.599976 -3.899963 4.499939 28 5 2012 "28.05.2012_00:00"
"1611" -0.200012 -1.599976 1.799988 29 5 2012 "29.05.2012_00:00"
"1612" -0.899963 -2.100037 3 30 5 2012 "30.05.2012_00:00"
"1613" -0.799988 -3.5 4.299988 31 5 2012 "31.05.2012_00:00"
"1614" -0.099976 0 0.099976 1 6 2012 "01.06.2012_00:00"
"1615" 0 -2.399963 2.399963 2 6 2012 "02.06.2012_00:00"
"1616" -0.200012 0 0.200012 3 6 2012 "03.06.2012_00:00"
"1617" -1 -0.900024 1.900024 4 6 2012 "04.06.2012_00:00"
"1618" -1.099976 -3 4.099976 5 6 2012 "05.06.2012_00:00"
"1619" -0.600037 0 0.600037 6 6 2012 "06.06.2012_00:00"
"1620" -1.200012 0 1.200012 7 6 2012 "07.06.2012_00:00"
"1621" 0 0 0 8 6 2012 "08.06.2012_00:00"
"1622" -0.299988 -2.899963 3.199951 9 6 2012 "09.06.2012_00:00"
"1623" -1.599976 -2.400024 4 10 6 2012 "10.06.2012_00:00"
"1624" -0.100037 0 0.100037 11 6 2012 "11.06.2012_00:00"
"1625" 0 0 0 12 6 2012 "12.06.2012_00:00"
"1626" 0 -0.199951 0.199951 13 6 2012 "13.06.2012_00:00"
"1627" -0.099976 -4.200012 4.299988 14 6 2012 "14.06.2012_00:00"
"1628" -2.599976 0 2.599976 15 6 2012 "15.06.2012_00:00"
"1629" -3.700012 0 3.700012 16 6 2012 "16.06.2012_00:00"
"1630" -1.900024 -5 6.900024 17 6 2012 "17.06.2012_00:00"
"1631" -1.900024 -0.099976 2 18 6 2012 "18.06.2012_00:00"
"1632" -2.399963 -5.600037 8 19 6 2012 "19.06.2012_00:00"
"1633" -3.399963 -3.799988 7.199951 20 6 2012 "20.06.2012_00:00"
"1634" -2 -1.399963 3.399963 21 6 2012 "21.06.2012_00:00"
"1635" -1.400024 -0.299988 1.700012 22 6 2012 "22.06.2012_00:00"
"1636" -1.200012 -9.700012 10.900024 23 6 2012 "23.06.2012_00:00"
"1637" -2.5 -5.899963 8.399963 24 6 2012 "24.06.2012_00:00"
"1638" -2.299988 -0.900024 3.200012 25 6 2012 "25.06.2012_00:00"
"1639" -0.200012 -4.200012 4.400024 26 6 2012 "26.06.2012_00:00"
"1640" -5.200012 -9.099976 14.299988 27 6 2012 "27.06.2012_00:00"
"1641" -2.900024 0 2.900024 28 6 2012 "28.06.2012_00:00"
"1642" -0.100037 0 0.100037 29 6 2012 "29.06.2012_00:00"
"1643" -1.200012 0 1.200012 30 6 2012 "30.06.2012_00:00"
"1644" -0.900024 -1.700012 2.600036 1 7 2012 "01.07.2012_00:00"
"1645" -3.300049 -5.900024 9.200073 2 7 2012 "02.07.2012_00:00"
"1646" -2.599976 -1.799988 4.399964 3 7 2012 "03.07.2012_00:00"
"1647" -0.199951 -2.599976 2.799927 4 7 2012 "04.07.2012_00:00"
"1648" 0 -2 2 5 7 2012 "05.07.2012_00:00"
"1649" -2 0 2 6 7 2012 "06.07.2012_00:00"
"1651" -2.299988 0 2.299988 8 7 2012 "08.07.2012_00:00"
"1652" -1.5 -2.200012 3.700012 9 7 2012 "09.07.2012_00:00"
"1653" 0 -3.400024 3.400024 10 7 2012 "10.07.2012_00:00"
"1654" 0 -2 2 11 7 2012 "11.07.2012_00:00"
"1655" 0 -1.700012 1.700012 12 7 2012 "12.07.2012_00:00"
"1656" 0 0 0 13 7 2012 "13.07.2012_00:00"
"1657" -0.5 0 0.5 14 7 2012 "14.07.2012_00:00"
"1658" -0.299988 -1.700012 2 15 7 2012 "15.07.2012_00:00"
"1659" 0 -6.799988 6.799988 16 7 2012 "16.07.2012_00:00"
"1660" -8.299988 -12.700012 21 17 7 2012 "17.07.2012_00:00"
"1661" -3.700012 -9.599976 13.299988 18 7 2012 "18.07.2012_00:00"
"1662" -2.800049 0 2.800049 19 7 2012 "19.07.2012_00:00"
"1663" -2.399963 -1.700012 4.099975 20 7 2012 "20.07.2012_00:00"
"1664" -1.5 -4.700012 6.200012 21 7 2012 "21.07.2012_00:00"
"1665" -1.799988 -10.199951 11.999939 22 7 2012 "22.07.2012_00:00"
"1666" -8.100037 -17.499939 25.599976 23 7 2012 "23.07.2012_00:00"
"1667" -8.900024 -9.100037 18.000061 24 7 2012 "24.07.2012_00:00"
"1668" -3.300049 -3.699951 7 25 7 2012 "25.07.2012_00:00"
"1669" -2.299988 -4.799988 7.099976 26 7 2012 "26.07.2012_00:00"
"1670" -3.799988 -4.800049 8.600037 27 7 2012 "27.07.2012_00:00"
"1671" -4.5 -2.400024 6.900024 28 7 2012 "28.07.2012_00:00"
"1672" -2.799988 -1.899963 4.699951 29 7 2012 "29.07.2012_00:00"
"1673" -1.5 -6.099976 7.599976 30 7 2012 "30.07.2012_00:00"
"1674" -4.5 -10.200012 14.700012 31 7 2012 "31.07.2012_00:00"
"1675" -5.200012 -6.100037 11.300049 1 8 2012 "01.08.2012_00:00"
"1676" -2.399963 0 2.399963 2 8 2012 "02.08.2012_00:00"
"1677" -1 -2 3 3 8 2012 "03.08.2012_00:00"
"1678" -0.100037 -1.299988 1.400025 4 8 2012 "04.08.2012_00:00"
"1679" -0.100037 -1.400024 1.500061 5 8 2012 "05.08.2012_00:00"
"1680" 0 0 0 6 8 2012 "06.08.2012_00:00"
"1681" 0 -4.599976 4.599976 7 8 2012 "07.08.2012_00:00"
"1682" -2.200012 -10.700012 12.900024 8 8 2012 "08.08.2012_00:00"
"1683" -2.399963 -11.600037 14 9 8 2012 "09.08.2012_00:00"
"1684" -2.200012 -11.299988 13.5 10 8 2012 "10.08.2012_00:00"
"1685" -3.599976 -11.400024 15 11 8 2012 "11.08.2012_00:00"
"1686" -3.200012 -3.099976 6.299988 12 8 2012 "12.08.2012_00:00"
"1687" -1.800049 -2.299988 4.100037 13 8 2012 "13.08.2012_00:00"
"1688" 0 -2.799988 2.799988 14 8 2012 "14.08.2012_00:00"
"1689" 0 -1.200012 1.200012 15 8 2012 "15.08.2012_00:00"
"1690" 0 -0.900024 0.900024 16 8 2012 "16.08.2012_00:00"
"1691" -2 -3.5 5.5 17 8 2012 "17.08.2012_00:00"
"1692" -1.799988 -1.400024 3.200012 18 8 2012 "18.08.2012_00:00"
"1693" -3 -0.599976 3.599976 19 8 2012 "19.08.2012_00:00"
"1694" -2 -0.200012 2.200012 20 8 2012 "20.08.2012_00:00"
"1695" 0 -2.099976 2.099976 21 8 2012 "21.08.2012_00:00"
"1696" 0 0 0 22 8 2012 "22.08.2012_00:00"
"1697" 0 -1.700012 1.700012 23 8 2012 "23.08.2012_00:00"
"1698" 0 0 0 24 8 2012 "24.08.2012_00:00"
"1699" 0 0 0 25 8 2012 "25.08.2012_00:00"
"1700" -0.200012 -0.5 0.700012 26 8 2012 "26.08.2012_00:00"
"1701" -1.100037 -8.100037 9.200074 27 8 2012 "27.08.2012_00:00"
"1702" -6.900024 -2.5 9.400024 28 8 2012 "28.08.2012_00:00"
"1703" -2.5 -1.899963 4.399963 29 8 2012 "29.08.2012_00:00"
"1704" -0.200012 0 0.200012 30 8 2012 "30.08.2012_00:00"
"1705" -1 -0.5 1.5 31 8 2012 "31.08.2012_00:00"
"1706" -1.600037 -4.299988 5.900025 1 9 2012 "01.09.2012_00:00"
"1707" -3.299988 -6.900024 10.200012 2 9 2012 "02.09.2012_00:00"
"1708" -3.100037 -7.600037 10.700074 3 9 2012 "03.09.2012_00:00"
"1709" -2.399963 -7.299988 9.699951 4 9 2012 "04.09.2012_00:00"
"1710" -1.599976 -6.200012 7.799988 5 9 2012 "05.09.2012_00:00"
"1711" -1.300049 -3.700012 5.000061 6 9 2012 "06.09.2012_00:00"
"1712" -5.5 -12.699951 18.199951 7 9 2012 "07.09.2012_00:00"
"1713" -3.100037 -6.100037 9.200074 8 9 2012 "08.09.2012_00:00"
"1714" -1.299988 -0.800049 2.100037 9 9 2012 "09.09.2012_00:00"
"1715" -3.299988 0 3.299988 10 9 2012 "10.09.2012_00:00"
"1716" -4.400024 0 4.400024 11 9 2012 "11.09.2012_00:00"
"1717" -3.599976 0 3.599976 12 9 2012 "12.09.2012_00:00"
"1718" -1.599976 -2.599976 4.199952 13 9 2012 "13.09.2012_00:00"
"1719" 0 -14.799988 14.799988 14 9 2012 "14.09.2012_00:00"
"1720" 0 -7.299988 7.299988 15 9 2012 "15.09.2012_00:00"
"1721" -0.899963 -9 9.899963 16 9 2012 "16.09.2012_00:00"
"1722" -6.600037 -3.299988 9.900025 17 9 2012 "17.09.2012_00:00"
"1723" -4.900024 -0.700012 5.600036 18 9 2012 "18.09.2012_00:00"
"1724" -3.700012 0 3.700012 19 9 2012 "19.09.2012_00:00"
"1725" -0.900024 -6.200012 7.100036 20 9 2012 "20.09.2012_00:00"
"1726" -2.300049 -1.699951 4 21 9 2012 "21.09.2012_00:00"
"1727" -1.400024 0 1.400024 22 9 2012 "22.09.2012_00:00"
"1728" 0 -2.099976 2.099976 23 9 2012 "23.09.2012_00:00"
"1729" 0 0 0 24 9 2012 "24.09.2012_00:00"
"1730" 0 0 0 25 9 2012 "25.09.2012_00:00"
"1731" 0 0 0 26 9 2012 "26.09.2012_00:00"
"1732" 0 0 0 27 9 2012 "27.09.2012_00:00"
"1733" -0.299988 -5 5.299988 28 9 2012 "28.09.2012_00:00"
"1734" -0.900024 -7.699951 8.599975 29 9 2012 "29.09.2012_00:00"
"1735" -1.399963 -4.599976 5.999939 30 9 2012 "30.09.2012_00:00"
"1736" -1.200012 -3 4.200012 1 10 2012 "01.10.2012_00:00"
"1737" -2 -0.100037 2.100037 2 10 2012 "02.10.2012_00:00"
"1738" -0.5 0 0.5 3 10 2012 "03.10.2012_00:00"
"1739" -0.700012 0 0.700012 4 10 2012 "04.10.2012_00:00"
"1740" 0 0 0 5 10 2012 "05.10.2012_00:00"
"1741" -0.700012 0 0.700012 6 10 2012 "06.10.2012_00:00"
"1742" -0.5 -1.900024 2.400024 7 10 2012 "07.10.2012_00:00"
"1743" -1.700012 -8.900024 10.600036 8 10 2012 "08.10.2012_00:00"
"1744" -3 0 3 9 10 2012 "09.10.2012_00:00"
"1745" 0 -4.299988 4.299988 10 10 2012 "10.10.2012_00:00"
"1746" -3.100037 -0.599976 3.700013 11 10 2012 "11.10.2012_00:00"
"1747" 0 0 0 12 10 2012 "12.10.2012_00:00"
"1748" -0.399963 0 0.399963 13 10 2012 "13.10.2012_00:00"
"1749" -1.200012 0 1.200012 14 10 2012 "14.10.2012_00:00"
"1750" -0.5 0 0.5 15 10 2012 "15.10.2012_00:00"
"1751" -0.700012 0 0.700012 16 10 2012 "16.10.2012_00:00"
"1752" 0 0 0 17 10 2012 "17.10.2012_00:00"
"1753" -2.199951 0 2.199951 18 10 2012 "18.10.2012_00:00"
"1754" -2.099976 -1.699951 3.799927 19 10 2012 "19.10.2012_00:00"
"1755" -3.100037 -0.599976 3.700013 20 10 2012 "20.10.2012_00:00"
"1756" -5.700012 -3 8.700012 21 10 2012 "21.10.2012_00:00"
"1757" -4.399963 -0.700012 5.099975 22 10 2012 "22.10.2012_00:00"
"1758" -4.599976 -5.200012 9.799988 23 10 2012 "23.10.2012_00:00"
"1759" -4.299988 -5.299988 9.599976 24 10 2012 "24.10.2012_00:00"
"1760" -1.5 -2 3.5 25 10 2012 "25.10.2012_00:00"
"1761" -1 -2.799988 3.799988 26 10 2012 "26.10.2012_00:00"
"1762" 0 -0.5 0.5 27 10 2012 "27.10.2012_00:00"
"1763" -1 -8.800049 9.800049 28 10 2012 "28.10.2012_00:00"
"1764" -1.400024 -11.299988 12.700012 29 10 2012 "29.10.2012_00:00"
"1765" -1.799988 -2.200012 4 30 10 2012 "30.10.2012_00:00"
"1766" 0 -4.900024 4.900024 31 10 2012 "31.10.2012_00:00"
"1767" -1.299988 0 1.299988 1 11 2012 "01.11.2012_00:00"
"1768" -1.700012 0 1.700012 2 11 2012 "02.11.2012_00:00"
"1769" -0.799988 0 0.799988 3 11 2012 "03.11.2012_00:00"
"1770" 0 0 0 4 11 2012 "04.11.2012_00:00"
"1771" -0.099976 -0.200012 0.299988 5 11 2012 "05.11.2012_00:00"
"1772" -0.599976 -2.200012 2.799988 6 11 2012 "06.11.2012_00:00"
"1773" -0.900024 -4 4.900024 7 11 2012 "07.11.2012_00:00"
"1774" -8.799988 -7.600037 16.400025 8 11 2012 "08.11.2012_00:00"
"1775" -3.299988 -0.599976 3.899964 9 11 2012 "09.11.2012_00:00"
"1776" -4.899963 0 4.899963 10 11 2012 "10.11.2012_00:00"
"1777" -4.700012 0 4.700012 11 11 2012 "11.11.2012_00:00"
"1778" -1.299927 -10.100037 11.399964 12 11 2012 "12.11.2012_00:00"
"1779" 0 -21.800049 21.800049 13 11 2012 "13.11.2012_00:00"
"1780" -3.799927 -13.5 17.299927 14 11 2012 "14.11.2012_00:00"
"1781" -5.900024 -10.5 16.400024 15 11 2012 "15.11.2012_00:00"
"1782" -0.299927 -9 9.299927 16 11 2012 "16.11.2012_00:00"
"1783" -1.099976 0 1.099976 17 11 2012 "17.11.2012_00:00"
"1784" -1 -2.900024 3.900024 18 11 2012 "18.11.2012_00:00"
"1785" 0 -6 6 19 11 2012 "19.11.2012_00:00"
"1786" 0 -4.700012 4.700012 20 11 2012 "20.11.2012_00:00"
"1787" -0.5 0 0.5 21 11 2012 "21.11.2012_00:00"
"1789" -3.099976 0 3.099976 23 11 2012 "23.11.2012_00:00"
"1790" -0.5 -0.299988 0.799988 24 11 2012 "24.11.2012_00:00"
"1791" -0.800049 0 0.800049 25 11 2012 "25.11.2012_00:00"
"1792" 0 0 0 26 11 2012 "26.11.2012_00:00"
"1793" 0 0 0 27 11 2012 "27.11.2012_00:00"
"1794" 0 -7.399963 7.399963 28 11 2012 "28.11.2012_00:00"
"1795" -2.700012 -4.899963 7.599975 29 11 2012 "29.11.2012_00:00"
"1796" -3.399963 -5.300049 8.700012 30 11 2012 "30.11.2012_00:00"
"1797" -3.400024 -10.899963 14.299987 1 12 2012 "01.12.2012_00:00"
"1798" -1.299988 -3.5 4.799988 2 12 2012 "02.12.2012_00:00"
"1799" -2.799988 -8.099976 10.899964 3 12 2012 "03.12.2012_00:00"
"1800" -7.400024 0 7.400024 4 12 2012 "04.12.2012_00:00"
"1801" 0 -1.899963 1.899963 5 12 2012 "05.12.2012_00:00"
"1802" -3.700012 -3.299988 7 6 12 2012 "06.12.2012_00:00"
"1803" -5.200012 0 5.200012 7 12 2012 "07.12.2012_00:00"
"1804" 0 -6.799988 6.799988 8 12 2012 "08.12.2012_00:00"
"1805" -2.699951 -20.599976 23.299927 9 12 2012 "09.12.2012_00:00"
"1806" -7.299988 -2.5 9.799988 10 12 2012 "10.12.2012_00:00"
"1807" -4.200012 -8 12.200012 11 12 2012 "11.12.2012_00:00"
"1808" -2.400024 -7.700012 10.100036 12 12 2012 "12.12.2012_00:00"
"1809" -0.900024 0 0.900024 13 12 2012 "13.12.2012_00:00"
"1810" 0 0 0 14 12 2012 "14.12.2012_00:00"
"1811" 0 0 0 15 12 2012 "15.12.2012_00:00"
"1812" 0 0 0 16 12 2012 "16.12.2012_00:00"
"1813" -2.400024 0 2.400024 17 12 2012 "17.12.2012_00:00"
"1814" -6.100037 -4.199951 10.299988 18 12 2012 "18.12.2012_00:00"
"1815" -10.299988 -14.799988 25.099976 19 12 2012 "19.12.2012_00:00"
"1816" -15.199951 -1.5 16.699951 20 12 2012 "20.12.2012_00:00"
"1817" -5.5 0 5.5 21 12 2012 "21.12.2012_00:00"
"1818" -1.599976 -8.899963 10.499939 22 12 2012 "22.12.2012_00:00"
"1819" -4.700073 0 4.700073 23 12 2012 "23.12.2012_00:00"
"1820" -4.199951 0 4.199951 24 12 2012 "24.12.2012_00:00"
"1821" 0 0 0 25 12 2012 "25.12.2012_00:00"
"1822" 0 0 0 26 12 2012 "26.12.2012_00:00"
"1823" -1.700073 0 1.700073 27 12 2012 "27.12.2012_00:00"
"1824" -4.700073 0 4.700073 28 12 2012 "28.12.2012_00:00"
"1825" -6.099976 -4.799988 10.899964 29 12 2012 "29.12.2012_00:00"
"1826" -7.300049 0 7.300049 30 12 2012 "30.12.2012_00:00"
"1827" -3.200073 -0.400024 3.600097 31 12 2012 "31.12.2012_00:00"
"1828" -3.7001 0 3.7001 1 1 2013 "01.01.2013_00:00"
"1829" -1.7 0 1.7 2 1 2013 "02.01.2013_00:00"
"1830" -1 -7.70001 8.70001 3 1 2013 "03.01.2013_00:00"
"1831" -2.4 -6.90002 9.30002 4 1 2013 "04.01.2013_00:00"
"1832" -0.9 -2.40002 3.30002 5 1 2013 "05.01.2013_00:00"
"1833" -1.4 -15.79999 17.19999 6 1 2013 "06.01.2013_00:00"
"1834" -3.2 -4.5 7.7 7 1 2013 "07.01.2013_00:00"
"1835" -7.4999 -14.10004 21.59994 8 1 2013 "08.01.2013_00:00"
"1836" -3.7999 -0.29999 4.09989 9 1 2013 "09.01.2013_00:00"
"1837" 0 0 0 10 1 2013 "10.01.2013_00:00"
"1838" 0 -1.90002 1.90002 11 1 2013 "11.01.2013_00:00"
"1839" -7.3 -7.59998 14.89998 12 1 2013 "12.01.2013_00:00"
"1840" -6.6 0 6.6 13 1 2013 "13.01.2013_00:00"
"1841" 0 -9.79999 9.79999 14 1 2013 "14.01.2013_00:00"
"1842" -0.2999 0 0.2999 15 1 2013 "15.01.2013_00:00"
"1843" -0.8 -8.20001 9.00001 16 1 2013 "16.01.2013_00:00"
"1844" -7.9999 -6.59998 14.59988 17 1 2013 "17.01.2013_00:00"
"1845" -4.4 -16.39996 20.79996 18 1 2013 "18.01.2013_00:00"
"1846" -6.7 0 6.7 19 1 2013 "19.01.2013_00:00"
"1847" -3.6 -5.5 9.1 20 1 2013 "20.01.2013_00:00"
"1848" -0.8 0 0.8 21 1 2013 "21.01.2013_00:00"
"1849" -5.8 -2.39996 8.19996 22 1 2013 "22.01.2013_00:00"
"1850" -2.4 -1.59998 3.99998 23 1 2013 "23.01.2013_00:00"
"1851" -0.8 -6 6.8 24 1 2013 "24.01.2013_00:00"
"1852" -4.1 -14 18.1 25 1 2013 "25.01.2013_00:00"
"1853" -2.2 -7.79999 9.99999 26 1 2013 "26.01.2013_00:00"
